Temperature (K),Pressure (atm),Feed Rate (kg/s),Catalyst Concentration (mol/L),Reaction Time (h),Reaction Rate,Conversion Efficiency (%),Product Purity (%),Energy Consumption (MJ),Reactor Volume (m^3),Cooling Rate (kW),Agitation Speed (RPM)
612.3119559661515,10.153248831172125,4.066869727667222,0.023718558727025676,8.804772326643835,0.16494642391711903,99.83883764268313,96.08646714817603,3.635661333458175,26.438176432885413,2.102604022050554,379.6168339774715
374.5408902686883,56.9454197868544,1.9255563715871953,0.016340787322345698,6.974164163793157,0.08775665280689215,99.9195147163043,93.45721977153401,7.647283701347024,27.603657962500986,0.46915586138348697,71.30826741273161
732.202674496591,40.048795943324215,7.701541485953826,0.02009257581307551,14.955199709725877,0.09837272676667631,99.91981471831615,92.46187398269971,46.127438634075304,10.882443187966857,3.5790242737554574,409.2834621086275
757.9627539623087,61.87604524145965,9.921082352631657,0.05923214390577159,9.467919205181802,0.47418823444689856,99.53075274057994,97.65031835286213,58.121410617050095,42.22021836360339,3.6940866944552058,208.72442762502726
758.2784913702858,40.0473530778082,2.40811191226162,0.018936640744439827,5.6027657182211925,0.2562885563573734,99.74066558394475,91.95565055297993,5.403223665456186,24.06567806405558,0.4129961042030642,290.7184932037638
434.9098243207226,1.6411672838102147,7.032691868382386,0.02304257430017051,7.815336237258294,0.12822790519247043,99.88533245219226,96.73396169256746,0.9020323387812368,10.480041020625762,2.8223987091868894,103.75509383898503
689.7364405823214,1.2079621426815565,8.777967883393556,0.05306309181432823,8.656517917249772,0.4227975777809695,99.57567897566923,95.37474507908759,0.9178897995135804,1.6108484689163105,0.6028300631627579,416.9532098413262
502.41951558367094,47.477765899467975,2.7677009056616972,0.09030556785540061,4.111641381089168,1.1034833890206621,98.87589957341362,94.85080830647725,5.402871752999761,10.059698645732908,0.9410913170376497,182.50769976718408
494.5380451966406,31.664344558082366,0.4719582730574332,0.03550975158078367,1.147722859065375,1.5300665133113633,98.47480719552703,94.23549050845185,0.1715185661940795,40.91725645083309,4.157210124629793,402.428183170026
390.3285369121501,32.69650497348985,2.437994335432255,0.04723339232383709,4.532438262528414,0.40676871589368585,99.5852991761868,93.38697338876916,3.612983028300417,5.128702359549266,4.009946729004518,433.8088982997356
427.78251770021734,28.347085564052357,9.35895691118705,0.030836746409302,17.57180171597973,0.07507153352782327,99.93642149852587,94.22696793729706,46.61784100541544,41.210229401466414,0.5645056933397647,301.4070649909561
643.547427931796,63.98262431085032,0.29568574685261395,0.06444131308496419,5.181300678459388,0.8003982756836906,99.20752921762043,97.34468029976547,0.9802373249528488,16.222186146301873,1.0169833331288356,175.660885582354
650.9474999727233,49.534564254278656,2.8864104626151548,0.05209529175037168,13.12536420573577,0.2583646395917523,99.74728620755337,94.69590525706359,18.7662630746007,22.84776476062345,0.4652740994597778,447.2434115289672
346.9606047724318,44.71432211403838,1.6494112552513402,0.019157547926947745,2.496169157296352,0.26628461437645656,99.74138505330178,93.38328396156166,1.8409823193061945,47.87544323164532,2.762461289137253,218.2033694542516
671.4535803672687,4.755681161517225,3.680347084333223,0.019394846958641625,5.307498546924448,0.24536491750151262,99.75986889281005,95.54404530680011,0.9289479742027222,49.300259950321205,4.030041628052512,223.3847895000176
642.9002096228085,46.37511727734979,8.490263257832195,0.04788328746977115,6.467354821593675,0.4759932986661042,99.54285428304212,96.22353064053561,25.464365898158164,18.15256444232005,1.2358216978011205,54.535283855214715
634.7272246266523,45.58199390666018,2.8269017300085317,0.08639564392654259,6.394498830148718,0.8575756872575969,99.17355671495775,94.60088209638735,8.239683738266274,38.98991652765266,4.86343178472211,321.8310062091645
650.335977428931,22.483485287528215,7.550342953683651,0.07167362223941978,16.656324293145445,0.2798452669063796,99.70679329717848,94.84197533876771,28.27544711015818,45.20889540093755,3.1298038367037035,220.41465104749088
325.62470480759737,93.21897734376854,0.5116346835021884,0.05685325638891179,10.158179557322743,0.1822454970846098,99.83069530572233,91.11011153244782,4.844848453060538,34.986855832854225,1.871396762766652,459.8644934252782
393.88891934700075,80.58487001882936,4.567570892888824,0.032148637804472864,4.418076852863359,0.2866177439868448,99.71072403109956,90.3765696576073,16.261929452033122,23.38645440989141,1.2604098311974525,295.52533599569927
312.1539578986855,55.19402325883769,0.43085948143362873,0.020858483197204132,18.251980209024946,0.03567315990486892,99.9776643561394,93.89982285896234,4.340479364614857,42.785867144717024,0.8257591830569859,351.7321121294766
637.0534066416742,67.8375124764355,0.4403624386934716,0.05127161433080894,2.4521520408549944,1.3320037269006926,98.66798314835411,94.7893247801225,0.7325336456647604,31.692029777228903,3.9366769711204572,356.87757257702754
603.8309911549177,49.52875207409025,9.508796172889484,0.08260688938828996,6.434145210130593,0.7752482772228786,99.21540231791406,93.11047448598352,30.30217359756471,31.353305552174472,0.8149157251901071,67.50601348994954
783.4768605337568,72.72796176576836,4.494982678611616,0.031755432404223925,10.728209101134347,0.2319086648145462,99.76548930112237,94.96300353253059,35.07168797190882,14.51390396127249,4.748335763754471,139.0381996909473
373.40817687722665,20.230297227086123,4.916305151425237,0.07810396341498095,3.6042703015290325,0.8091695723625718,99.18240787422144,96.83681657301553,3.584746490929603,37.41295335297431,0.9320121184120334,425.44476546406554
717.2733595840699,75.3318009946913,6.072812348494511,0.0626391663011832,15.562214965195729,0.2887082934844285,99.71175374396658,94.74328719062147,71.19338162036874,44.08147715142179,3.9452897365564863,499.0138941682079
770.8598140457722,36.97933831071437,6.817032593272045,0.02175841762707996,1.2302630822885499,1.363341711818285,98.66859905601582,94.69084981631838,3.1013622633069327,37.12314911774038,0.628946150081,133.41175881867343
757.2945441233596,18.74200757894062,2.48627459617484,0.030267763459924754,15.533739608013345,0.14756016715506737,99.86617090070676,91.2281863225957,7.23837739276197,6.612308424821509,2.6868689330268944,117.05720982993034
339.928224709037,76.818869519457,1.5488859046423424,0.02728449070019416,3.103888265417789,0.29881128741465285,99.70813030138864,95.09495028385402,3.6931199911548993,39.71398434362041,3.659106689222201,401.9211336377675
708.5585322268813,1.732753418957738,9.60238503226577,0.08523225079078417,8.301865735215834,0.7274514000212434,99.27571843949991,93.10352375308535,1.3813113676448376,42.16676966875217,4.683907787930367,466.3420658563087
358.72606853546426,72.76475085468044,8.404667756901793,0.05702712385957459,10.02842603248613,0.20399129310782455,99.78770057009119,94.6767503536328,61.33019878964885,49.260916181313874,1.7333269782255907,316.4453837487866
599.8320597044915,41.403619133474294,8.938487500323697,0.05458581515194192,2.49503380465453,1.3122997320580017,98.72611384022113,97.71913328708989,9.23376412191664,37.20838174002418,4.107380169576275,268.6744728771119
317.82347277010484,67.63330627430982,0.3050792000814435,0.09622307822528814,10.155812981791478,0.30112757035819204,99.70032257973564,93.50362706701748,2.0955011926370726,26.306255212200803,0.8316099290807002,134.85077278970698
698.8637621672144,96.94900471086649,5.127313615172625,0.02940887397676522,18.71421811300874,0.10982449912891015,99.88268725825685,94.81780841136589,93.02612351922738,12.697528753475263,2.2506415050742032,57.956059254743124
370.50206763449273,60.01725531307981,0.7008604811006237,0.08279132004983315,5.775910335904284,0.5310739515808256,99.4692072192237,97.4426477671318,2.429562891677437,17.558103729209165,0.37247315416906446,451.3309820810911
388.1757602373673,25.584665574302438,5.447730264364922,0.013017643085100882,7.66627629989263,0.06591379312963863,99.93383165808142,96.18349852511001,10.685129946250933,7.7930674374220406,2.0431981484752426,416.6258439516883
314.6862970375391,20.445027044569116,3.3594730703641367,0.06850400529060122,10.089310985737171,0.21366445922436011,99.78775785536702,95.82963754955257,6.929794597786976,12.41854005312373,4.046976877046504,417.44980118705877
521.7190357422795,67.28799445609593,2.428808323557935,0.04802692549421098,1.8218270245046178,1.3753534732705655,98.62448242971278,93.0371224454105,2.9774053659799153,18.946336433418313,0.3661585554644843,481.413992257083
424.1604342860786,78.15441896024387,0.35736026952846844,0.031547289076648395,17.919644742619166,0.07467286337141883,99.91610658595317,93.02815778490792,5.004828512182047,32.23576921971501,4.646123845761071,301.36095967052836
619.1066890615422,96.11878815840046,4.260759386700801,0.04915372556530003,13.277686094184975,0.2291920450137781,99.77484321074954,95.84905859662153,54.37730668841902,9.25401172327929,0.82271314990873,171.5133316592267
655.3971263605752,93.2967674093877,4.338348580434071,0.07915699352187432,12.29275457234527,0.4220312524768915,99.5757629460393,97.3035843277688,49.75540335840953,38.741540964199054,3.297949765071362,323.91009314898747
431.0347812828257,27.89569194062389,4.129671514249492,0.016478732872657206,4.664846253426084,0.15226454707627712,99.84919356704629,93.45986505393705,5.373904954087764,6.169865605008881,4.121038998154327,437.65693132251135
589.3304126207502,26.2484278820459,4.670870159074765,0.08874932701531753,8.138768752375364,0.6426362402112239,99.37194614501088,96.32908056717491,9.97837453276659,17.385624632084276,3.4423062369448445,241.04943933501238
662.1512167778228,67.46471282971825,0.16037332082307115,0.027183253981645998,18.830284403330868,0.09558764123999951,99.90255166666589,94.13993416331358,2.03735015969954,35.61820876532365,3.662242063290878,167.09470452977794
643.5701398647818,75.01034429423993,5.778850958005039,0.04772891184096463,13.428535806806195,0.22874349751158066,99.76653580958005,96.470568520786,58.20915758704513,34.31234188159143,0.16224760065206667,264.715628397278
780.2515222784984,84.83965923908887,3.73349212542861,0.04602154380184161,3.430648656678983,1.0466935907028843,98.95533786846622,95.30170450371016,10.866517857829113,26.981524645235645,1.846539352153792,463.00821502017345
579.7453323679345,84.46061158166559,8.609506379063598,0.08462586401146256,4.818122442947937,1.0182690506352317,98.98662032729666,93.7800515397657,35.03566027381998,47.87054713837453,1.5383200240963932,261.3108986837623
757.1984946469472,13.088400218735963,9.02162153018256,0.08916976849523776,9.688148202930394,0.696925904293951,99.29587930392815,93.47919147835154,11.439629106022691,38.57833183775602,1.8402780792803664,101.92072590512797
472.37578933865717,1.4559268022136944,0.7862553365549644,0.04599095976819627,4.419403838137043,0.49158250113893437,99.49605473109973,93.15377586684448,0.05059025118503462,30.601190418006908,4.947916377912901,168.00989314208795
638.2000463903889,20.81873898275304,9.228982721685195,0.07153158758654071,19.741469467204112,0.23124652697180323,99.75938915039133,90.54003003284865,37.93042680999583,47.93830240339081,1.5894421070755398,319.3517558113138
426.7817677415576,23.109233959954516,2.5634430964923256,0.08281131618383233,15.416665248777623,0.22924776104056158,99.78559628818252,95.94285575856088,9.132710125117294,12.68466824856982,2.596609292331201,257.11266102017737
310.95889594051744,30.103764681184725,9.811446167766364,0.023939797815463737,16.30089381096139,0.04566800559568068,99.9649728128173,95.79219873369584,48.146559031662036,9.84129931254967,2.7553153535615382,258.3166742761376
458.31248346323594,45.347670517718306,9.928443430657897,0.07905582251348295,11.780863149677735,0.3075519160866774,99.68072202993702,95.06439271778213,53.041190028660104,25.79718575723202,2.695622420110063,85.62359420481292
448.27289303622933,4.810682448877973,9.47440310641891,0.0715728363140102,8.160765078829531,0.39315140293061296,99.60139375722804,93.65274253733926,3.719541640858221,48.24020706243858,3.0655332751395497,477.21638167489687
637.2263319979838,34.728111933160704,2.770689827551431,0.09175094959914565,16.210226501400918,0.3606743006665744,99.65072615209418,91.16416202882819,15.597613911216921,32.637698321146395,2.84969657236743,247.1809531522085
724.1612324926527,68.4042543648905,8.01593222442959,0.01933210146533717,6.833202919656191,0.2048754967241038,99.79434345145349,94.51163821920831,37.46808247887555,44.14901946840747,1.824373165455814,224.74139539854684
600.9440610744857,2.0265534625132537,1.8760495705538869,0.0825170888246733,2.89079024914881,1.715384036629583,98.3100028262076,94.8201998478359,0.10990538096219121,38.599806667178434,0.8294789594309838,293.38119115379897
394.22707346842105,77.80593991952306,2.4035210021898146,0.061630408454409875,17.85687907235662,0.1360617130417683,99.87017032111962,95.76213586738967,33.39383003859342,26.718238167455965,1.051137160108744,464.330374975346
665.2311687446977,42.67249559057394,6.720105570073986,0.08679991333995311,18.16047248200412,0.3179543255567506,99.69413734827754,95.3783000794521,52.07763834254288,40.665110945310424,3.7646315448773127,273.33646899493294
318.48748196828205,78.70269050313594,3.3797253254188386,0.036693685660985395,15.085473515999878,0.07746843039370321,99.91655424202908,94.22470726160458,40.126375417307415,22.690971430873486,4.293363779363572,455.22245401693635
360.6504555471354,7.542650681414136,5.7082378849732285,0.09085492882095723,2.857626684628806,1.1466463287256528,98.86619686131618,93.34499409050423,1.230358152328341,40.24998200794307,4.115709690013632,476.23131049807154
565.2924077619859,7.111821423837765,5.597528673704709,0.0961994225857222,15.901352892650044,0.3419885313276186,99.65876769954511,97.04610912509312,6.330109838362505,49.606647865027554,1.8127315494795175,477.4628012527516
700.8104694787759,84.2649844237435,5.5419862928964845,0.03553919360131951,12.375991163378734,0.20124641835828733,99.80806450980728,93.77371516806599,57.795308032403526,37.83667019195504,3.56859949912165,489.5285850868966
553.3017193496389,4.651996807837895,8.507874221590228,0.08101374458692173,16.263887820473826,0.2756108789342989,99.72199172755295,96.67685627096762,6.437019709983385,1.0102633290204865,4.5077680507665,250.2795128487925
426.2119869013273,7.076480499164241,0.6939806862657028,0.0320550591387398,5.072010450049289,0.2693655815639945,99.72825541734124,93.09116740750649,0.24908343022459878,16.512370120066702,0.2417048211138549,443.26088204122993
513.8081615126916,24.143873144348113,1.927180516125488,0.03878699405356899,3.915363998979643,0.5089967142381032,99.49100576551123,93.89630930976357,1.821803281958446,8.035306489758355,4.613934058847494,388.9262644169521
709.1966650979614,98.54911134174496,5.071796511967249,0.022518842609552454,14.964715822608188,0.10671962147408842,99.9076772287789,96.04639291356192,74.79679813198112,14.336944245076316,4.822304184299154,83.7454388897336
504.1839625544369,28.47151765989835,3.527352370603786,0.08886188190374832,4.320004932630931,1.0370991801389189,98.96443713632542,94.0519932671302,4.338541007288288,41.22801744886103,3.967738800933505,248.4313234657747
682.9617901210889,79.30137566633773,8.12275284108573,0.07586034451583604,1.3215435262195103,3.920394270928633,96.16471890606734,92.0191289537234,8.512662817634551,36.600184123667326,3.78942444534995,176.53700728043907
405.87412283050367,54.38330441727372,5.598149344862444,0.05279210686992166,4.005016239251286,0.5350028261610571,99.46736334802931,92.40172500484026,12.193106132528612,32.51344908693851,2.072925380034107,180.3542045020284
348.76610036967435,60.794549561770694,0.254927570816593,0.047757762611136796,6.242224119880324,0.2668325953760557,99.72863060371235,94.30409168739483,0.9674328054324737,40.16379055295649,2.3271779874695615,457.9859498313782
314.6980662996173,31.133034767214046,7.291566941490573,0.02629690588530039,15.10031794924044,0.05480404756764297,99.9450497466159,93.66115670522399,34.27902144377308,29.37715750559694,1.8277709210529236,281.05794112209924
398.8554869618691,43.18975374734708,6.204458949010624,0.09949336148776,8.252535211709088,0.4808640269643321,99.52337909762639,95.80748432781368,22.11424054965902,2.608270210031157,4.607629220989693,53.55032146387704
787.6714584158117,47.5876487393553,9.77627248186038,0.09068760380344738,15.449179760310939,0.4623678295957573,99.54377757901268,90.55514865695281,71.8741913212251,15.848808659359534,1.552562468247391,299.0784606141735
348.5216150612927,61.08731283341591,1.2437083410355523,0.08300368151206017,19.576257111162843,0.14777379032338422,99.85588618868313,96.78217464552962,14.8730222860365,49.85219968626287,0.8130314002635781,199.48702735135788
699.9504410193008,93.9548533649341,9.880108367597481,0.058184001891675906,17.197725958108908,0.2368099008179839,99.76671160118194,95.63450959807858,159.64376129000144,11.900179712248452,2.747220822909532,93.895002344673
414.8162674268411,37.67323975349514,0.2137516188257949,0.02481933611132996,14.020568365291068,0.07343114842049679,99.93495496623034,97.09986235591269,1.1290365497604469,23.885430547564507,4.182688800621311,286.5021550094622
456.88881540107485,40.03755598411241,5.551147737119364,0.056324289352329346,6.018719829181025,0.42756497346371375,99.56931161243635,95.10775936308923,13.376868939897006,33.71339506997116,1.6960569446716083,471.60384348020654
394.74593266222007,24.98799359634854,1.9369255391151599,0.062315913151138255,2.9219404086060456,0.8418704633432024,99.15416771906044,94.6323321931805,1.4142157381604232,14.432556051927,1.8064309522068227,269.67039761375395
304.9004471810588,58.53587011255602,5.748959235113223,0.05381488200691146,13.275651278118925,0.12359605751280438,99.85719624635105,97.50660497630939,44.67526563268736,16.583810543617883,2.8306013546433557,128.81180113012385
568.0249290115747,45.33631327467401,7.198781298608415,0.013026952808455596,9.777503955621249,0.07568019381885244,99.9163775130286,93.84478350667392,31.910468520535684,38.30651096274375,4.300224426854194,310.36510497883353
351.9992582967975,49.39196643017399,3.732400182371456,0.0784905574806096,9.377088645443187,0.2946396164219147,99.7175455268007,96.97935687990632,17.286717728051602,21.274015081527356,4.491573141052788,379.00453555220173
340.08190629079286,11.36671981422373,9.949675741228749,0.06696130861407638,11.28282231317381,0.20183185420382133,99.79721461013563,92.45723218672335,12.760327797184331,33.34398415345189,2.7128478807131753,315.0150042317486
341.8046571920981,31.24031943082982,4.498563039358075,0.018315669551504647,10.658483943191202,0.058736131570522467,99.9443203505769,95.73264673970114,14.979065224820806,42.93544792181425,3.6078790062741195,306.7957383062788
344.8862161806722,88.96130668135535,6.998183751298596,0.08130953584786355,14.154453182741339,0.1981181314172484,99.79342548319947,92.21113445696052,88.12103535563396,42.63537263924347,2.541116161416134,59.89361152317561
711.9740329942452,18.174455711450484,8.718718420105652,0.03972726994049584,15.534596509470434,0.18207608148780996,99.82840687662843,94.37566320049125,24.61580500071298,2.2656489223812137,1.86802948351421,238.70100682178278
600.0935093022472,23.295982800894674,4.794335493970465,0.06628340704941821,19.794860595980946,0.20094227060568773,99.80684880628422,93.9725961242429,22.108633790955608,3.781426552469121,0.865244343818576,313.7427384478002
611.3119021366158,1.110868725100484,1.485198901957456,0.03845568076966772,4.959716731196751,0.4739870567888583,99.5218358230914,89.82933857945602,0.08182843259107027,8.77151057424753,0.9255163955899742,121.48358288728326
470.2318408501727,16.476046161034965,2.785504741398301,0.0416733771193117,3.0010328902390575,0.6529801423034858,99.35358736158864,98.12545731354002,1.3772971767595652,41.92497954449117,4.422964104007106,239.33090115605205
532.2021646144958,2.1273976537636914,3.6683001663437707,0.07172525983129063,1.1079748978474768,3.4452349610004256,96.62394054343801,93.20490020262204,0.08646562053715569,35.25337947675257,4.466181077215192,446.7063597332695
430.24260142422577,72.2393656218382,5.951178818219472,0.025129416908305762,19.63595490304459,0.055060962180286,99.95247956052577,92.24725351728038,84.41681247760626,23.303458395950685,3.9091637758656304,149.2702936302254
598.2818642696985,86.88337497117462,3.543709645850938,0.061901382602866324,10.643947210557203,0.34793929218083774,99.65876175455833,96.2446572967261,32.771590945250736,48.54927180905801,2.4291109128131794,271.1872445618277
304.1833946671211,80.78550732302875,6.825869101016417,0.04275765572060995,8.92002515316226,0.14580865683425048,99.85516197630865,94.76351454851886,49.18781050597002,19.03241634591982,3.016718072140204,82.93502484230589
351.7765337045279,74.0399955238732,7.4716157008104105,0.06547500270582168,12.7454014596454,0.1807127815398711,99.79695600133134,95.14756044596223,70.50735606177807,5.787826259299829,4.807434057488689,225.61065088303576
648.7486621204808,22.24117367329444,8.534867634455232,0.024976234151343694,13.413570925017837,0.12079779934119624,99.87859133736222,93.7044839449107,25.462374499742044,30.78594930143054,3.5270231449908263,233.1555698027392
411.3657037872287,32.87958136935835,7.002836499678268,0.06653518088384551,5.323568387878643,0.5141343083562847,99.47423021039694,93.8805078887543,12.257533914353893,9.167717273436152,2.1689875808870362,225.5557372122424
344.6829110551614,70.185451673847,3.0430801331401454,0.07102721990536932,17.294821745357222,0.1415560638993573,99.86722302904586,93.18470653195229,36.93827226311364,13.08197665844858,3.444971277394559,318.75871464674174
441.7313188148074,7.481652448881849,9.245880437098736,0.0809180550927244,8.12519101332819,0.43991629407118577,99.58930877978018,95.60651478801127,5.620557333606914,40.33030685623187,4.825303269118815,358.9566579715429
